               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,             0.01449,           0.0049054,           0.0084238,              0.9742,             0.65476,             0.70346,             0.62852,           0.0090917,           0.0024835,           0.0040783,            0.004687,            0.004687,            0.004687
                 163,             0.01505,           0.0048638,           0.0066451,             0.96517,             0.65103,             0.70689,             0.62633,            0.009783,           0.0025654,           0.0036456,            0.004654,            0.004654,            0.004654
                 164,            0.013739,           0.0051674,           0.0074044,             0.91092,             0.64288,             0.69073,             0.60604,           0.0097103,           0.0026019,           0.0046595,            0.004621,            0.004621,            0.004621
                 165,            0.015046,           0.0051298,           0.0092747,             0.94917,             0.66667,             0.70248,             0.61087,           0.0093707,           0.0025657,           0.0041422,            0.004588,            0.004588,            0.004588
                 166,            0.014169,           0.0051431,           0.0077004,             0.95492,             0.68611,             0.71181,             0.64005,           0.0091224,           0.0024522,           0.0040783,            0.004555,            0.004555,            0.004555
                 167,            0.014155,           0.0048845,           0.0087847,             0.96073,             0.68553,             0.71128,             0.63554,           0.0088066,           0.0024751,           0.0038622,            0.004522,            0.004522,            0.004522
                 168,            0.013584,           0.0046566,           0.0084969,             0.89707,             0.65179,             0.68405,             0.60733,           0.0098916,           0.0024572,           0.0054907,            0.004489,            0.004489,            0.004489
                 169,            0.014691,           0.0050459,           0.0076049,             0.88644,             0.67422,             0.68733,             0.62408,           0.0088891,           0.0025035,           0.0057154,            0.004456,            0.004456,            0.004456
                 170,            0.013325,           0.0048163,           0.0085054,             0.90774,             0.68226,             0.70216,             0.64581,           0.0092045,           0.0025171,            0.005522,            0.004423,            0.004423,            0.004423
                 171,            0.013456,           0.0046669,           0.0080506,             0.86972,              0.6756,             0.66195,             0.58374,           0.0090632,           0.0024372,           0.0061451,             0.00439,             0.00439,             0.00439
                 172,            0.013213,           0.0049258,           0.0082511,             0.92962,             0.63535,             0.69721,             0.62228,           0.0094005,           0.0023978,           0.0048177,            0.004357,            0.004357,            0.004357
                 173,            0.013997,           0.0046422,           0.0089936,             0.91839,             0.66458,             0.69883,             0.61795,           0.0093536,           0.0024254,           0.0051674,            0.004324,            0.004324,            0.004324
                 174,            0.013739,            0.004478,            0.007363,             0.94245,             0.63095,             0.70523,             0.64595,           0.0087883,           0.0024633,           0.0048243,            0.004291,            0.004291,            0.004291
                 175,            0.013557,           0.0048427,           0.0086278,             0.90518,             0.67064,             0.69801,             0.63613,           0.0091197,           0.0025206,           0.0041224,            0.004258,            0.004258,            0.004258
                 176,            0.014016,           0.0049814,           0.0076213,             0.85488,               0.663,              0.6658,             0.59628,            0.008808,           0.0025142,           0.0078177,            0.004225,            0.004225,            0.004225
                 177,             0.01375,           0.0049383,            0.008136,             0.86597,             0.66598,              0.6855,             0.61898,           0.0091356,           0.0024846,           0.0065605,            0.004192,            0.004192,            0.004192
                 178,             0.01393,           0.0047502,           0.0068859,             0.94179,             0.68345,             0.70564,             0.62826,           0.0089256,           0.0023879,           0.0045844,            0.004159,            0.004159,            0.004159
                 179,            0.013145,           0.0049547,           0.0083445,             0.89765,              0.6659,             0.69222,             0.62469,           0.0088207,           0.0024944,           0.0065562,            0.004126,            0.004126,            0.004126
                 180,            0.013325,           0.0045973,           0.0087082,             0.93208,             0.68569,             0.71201,              0.6461,           0.0087362,           0.0023497,           0.0039105,            0.004093,            0.004093,            0.004093
                 181,            0.013246,           0.0044922,           0.0072642,             0.92682,             0.63524,             0.70072,             0.63845,           0.0086468,           0.0023821,           0.0052781,             0.00406,             0.00406,             0.00406
                 182,            0.013428,           0.0046838,           0.0074364,              0.9326,             0.68434,             0.70612,             0.63805,           0.0085371,           0.0023676,           0.0039445,            0.004027,            0.004027,            0.004027
                 183,             0.01334,            0.004576,           0.0072936,             0.94426,             0.67959,             0.71162,             0.64152,           0.0091209,           0.0024804,           0.0037273,            0.003994,            0.003994,            0.003994
                 184,            0.013641,           0.0046922,           0.0058861,             0.94281,             0.66328,             0.69937,             0.63819,           0.0089683,           0.0024334,           0.0046082,            0.003961,            0.003961,            0.003961
                 185,            0.013422,           0.0043766,            0.006999,             0.90704,             0.70017,             0.70998,             0.64003,           0.0089197,            0.002434,           0.0040474,            0.003928,            0.003928,            0.003928
                 186,            0.012811,           0.0044194,           0.0079442,             0.88329,             0.68311,             0.70384,             0.63905,           0.0085868,           0.0024539,           0.0051109,            0.003895,            0.003895,            0.003895
                 187,             0.01244,           0.0046384,           0.0054111,             0.96403,             0.67662,             0.72314,             0.64451,           0.0090453,           0.0024437,           0.0032316,            0.003862,            0.003862,            0.003862
                 188,            0.013104,           0.0045108,           0.0069202,             0.97263,             0.66395,              0.7191,             0.64588,           0.0091318,           0.0024712,           0.0037602,            0.003829,            0.003829,            0.003829
                 189,            0.013002,           0.0045072,           0.0071228,             0.86332,             0.63919,             0.68188,             0.62965,            0.008372,           0.0024124,           0.0085788,            0.003796,            0.003796,            0.003796
                 190,            0.013037,           0.0047835,           0.0075517,              0.9153,             0.66369,             0.70402,             0.64443,           0.0082196,           0.0024365,           0.0064415,            0.003763,            0.003763,            0.003763
                 191,            0.012189,           0.0045795,           0.0079221,             0.95957,             0.67126,             0.71276,             0.63971,           0.0085176,           0.0024101,           0.0040827,             0.00373,             0.00373,             0.00373
                 192,            0.013068,           0.0046958,           0.0076843,             0.95642,             0.69766,             0.71557,             0.65738,            0.008379,           0.0023309,           0.0033831,            0.003697,            0.003697,            0.003697
                 193,            0.012791,           0.0046114,           0.0074061,              0.9569,             0.66303,             0.70839,             0.64008,           0.0084397,           0.0023526,           0.0043072,            0.003664,            0.003664,            0.003664
                 194,            0.012678,           0.0045695,           0.0071509,             0.91889,             0.68359,             0.69879,             0.64101,           0.0080399,           0.0022879,           0.0050119,            0.003631,            0.003631,            0.003631
                 195,            0.012271,           0.0043638,            0.007938,              0.9203,             0.70453,             0.71677,             0.65612,           0.0082767,           0.0022276,           0.0033021,            0.003598,            0.003598,            0.003598
                 196,            0.012281,           0.0046038,           0.0062812,             0.96304,             0.70305,             0.72617,             0.65252,           0.0082054,           0.0022742,           0.0029182,            0.003565,            0.003565,            0.003565
                 197,            0.013294,           0.0046612,           0.0064475,             0.95435,             0.65279,             0.70935,             0.64919,           0.0083051,           0.0023077,           0.0044292,            0.003532,            0.003532,            0.003532
                 198,            0.012735,           0.0044421,           0.0071227,             0.88635,              0.6776,             0.69739,             0.64802,           0.0084118,           0.0023306,           0.0059269,            0.003499,            0.003499,            0.003499
                 199,            0.012094,           0.0043247,           0.0062061,              0.9646,             0.68267,             0.71058,             0.64122,           0.0085032,           0.0022889,           0.0038157,            0.003466,            0.003466,            0.003466
                 200,            0.012401,           0.0045929,           0.0073771,             0.97315,             0.69603,             0.72845,             0.65567,           0.0085544,           0.0022627,           0.0032258,            0.003433,            0.003433,            0.003433
                 201,            0.012935,            0.004615,           0.0062782,             0.94557,             0.69203,             0.71864,              0.6621,           0.0078012,           0.0022158,           0.0032715,              0.0034,              0.0034,              0.0034
                 202,            0.012292,           0.0042203,           0.0052759,             0.97468,             0.67668,             0.71614,             0.65063,           0.0083112,           0.0022493,           0.0038862,            0.003367,            0.003367,            0.003367
                 203,            0.011831,           0.0044135,           0.0051643,             0.94817,             0.63398,             0.70425,             0.64112,           0.0082912,           0.0022964,            0.004918,            0.003334,            0.003334,            0.003334
                 204,             0.01202,           0.0043636,           0.0077655,             0.92637,             0.64867,             0.69362,             0.63896,           0.0079181,           0.0022831,           0.0054597,            0.003301,            0.003301,            0.003301
                 205,            0.012745,           0.0043655,           0.0073281,             0.96714,              0.6369,             0.70855,             0.63788,           0.0081687,           0.0023158,            0.004107,            0.003268,            0.003268,            0.003268
                 206,            0.011604,           0.0046912,           0.0068229,             0.86885,             0.69345,             0.69007,              0.6265,           0.0083674,           0.0022981,           0.0048203,            0.003235,            0.003235,            0.003235
                 207,             0.01205,           0.0043956,           0.0062025,             0.96426,             0.67665,             0.70374,              0.6433,           0.0078364,           0.0022809,           0.0041736,            0.003202,            0.003202,            0.003202
                 208,            0.011961,           0.0045626,           0.0058605,             0.89253,             0.64918,             0.69116,             0.63087,           0.0084875,           0.0023037,           0.0060432,            0.003169,            0.003169,            0.003169
                 209,            0.012495,           0.0044079,           0.0068435,             0.91937,             0.66802,             0.69036,             0.63154,           0.0079193,           0.0023018,            0.004823,            0.003136,            0.003136,            0.003136
                 210,            0.011686,           0.0043922,           0.0063411,             0.92291,               0.625,             0.68589,             0.64333,           0.0080369,           0.0022988,           0.0055399,            0.003103,            0.003103,            0.003103
                 211,            0.011391,           0.0042134,            0.007661,             0.92157,              0.6724,             0.70074,             0.64361,            0.007964,           0.0021908,           0.0044165,             0.00307,             0.00307,             0.00307
                 212,             0.01151,            0.004351,           0.0068148,             0.89075,             0.68939,             0.70824,             0.65743,           0.0076437,           0.0021678,            0.004108,            0.003037,            0.003037,            0.003037
                 213,            0.012381,           0.0043043,           0.0079747,             0.91958,             0.66841,             0.70213,             0.64351,           0.0084938,           0.0022563,           0.0064427,            0.003004,            0.003004,            0.003004
                 214,            0.011666,           0.0042841,           0.0061361,             0.91038,             0.69588,             0.71751,             0.65222,           0.0080355,           0.0022453,           0.0050394,            0.002971,            0.002971,            0.002971
                 215,            0.011643,           0.0044484,           0.0062385,             0.91065,             0.68452,             0.71083,             0.65965,           0.0079387,           0.0021918,           0.0049981,            0.002938,            0.002938,            0.002938
                 216,            0.011367,           0.0043352,           0.0063779,             0.94658,             0.68979,             0.71746,             0.65369,           0.0077484,           0.0021752,           0.0035851,            0.002905,            0.002905,            0.002905
                 217,             0.01204,           0.0042215,           0.0056141,             0.93386,             0.69266,             0.71133,             0.64746,           0.0081958,           0.0022327,           0.0039783,            0.002872,            0.002872,            0.002872
                 218,             0.01143,           0.0044772,           0.0056272,             0.95201,             0.69577,              0.7195,             0.66027,           0.0077235,           0.0021695,           0.0035482,            0.002839,            0.002839,            0.002839
                 219,            0.011672,           0.0041928,           0.0065609,             0.95194,             0.69763,             0.71819,             0.67159,           0.0078938,           0.0021935,           0.0032601,            0.002806,            0.002806,            0.002806
                 220,            0.011726,           0.0042335,           0.0064988,             0.97752,             0.67857,             0.71332,             0.65533,           0.0081036,           0.0023201,           0.0032667,            0.002773,            0.002773,            0.002773
                 221,            0.011035,           0.0043816,            0.006363,             0.94275,             0.70172,             0.71687,             0.66412,           0.0076747,           0.0022669,            0.003353,             0.00274,             0.00274,             0.00274
                 222,            0.011538,           0.0045156,           0.0068546,             0.97081,             0.66369,             0.70642,             0.64339,            0.007871,           0.0022337,           0.0043472,            0.002707,            0.002707,            0.002707
                 223,            0.011319,           0.0042952,           0.0068671,             0.96901,              0.6875,             0.70373,             0.65303,           0.0074222,           0.0022352,           0.0035056,            0.002674,            0.002674,            0.002674
                 224,            0.011064,           0.0041465,           0.0062425,             0.97331,             0.66585,              0.7025,             0.64872,           0.0080641,           0.0023679,           0.0041047,            0.002641,            0.002641,            0.002641
                 225,            0.011913,           0.0045773,           0.0066715,             0.97951,             0.66145,             0.69864,             0.64039,           0.0079193,           0.0023432,           0.0046098,            0.002608,            0.002608,            0.002608
                 226,            0.011094,           0.0043757,           0.0057574,             0.97779,             0.66055,              0.7061,             0.64917,           0.0075778,           0.0022835,           0.0037875,            0.002575,            0.002575,            0.002575
                 227,            0.011734,           0.0040352,           0.0068446,             0.97111,             0.68659,             0.69946,             0.64318,           0.0076602,            0.002244,           0.0038171,            0.002542,            0.002542,            0.002542
                 228,            0.010795,           0.0042778,            0.006382,             0.97392,             0.70108,             0.71738,             0.66738,           0.0075409,            0.002229,           0.0035833,            0.002509,            0.002509,            0.002509
                 229,            0.011085,           0.0041611,           0.0065184,             0.97332,             0.64583,             0.70574,               0.656,           0.0076494,           0.0022164,           0.0043827,            0.002476,            0.002476,            0.002476
                 230,            0.011127,           0.0041824,           0.0052746,             0.96874,             0.68503,             0.71469,             0.66908,           0.0076082,           0.0021992,            0.003005,            0.002443,            0.002443,            0.002443
                 231,            0.011015,           0.0041914,           0.0052677,             0.97965,             0.66387,             0.71581,             0.65837,            0.007727,           0.0022647,           0.0044182,             0.00241,             0.00241,             0.00241
                 232,            0.011246,           0.0043927,            0.005275,             0.96135,             0.70596,              0.7212,             0.66735,           0.0076237,           0.0022231,           0.0024654,            0.002377,            0.002377,            0.002377
                 233,            0.011271,            0.004333,           0.0046384,             0.97436,             0.70646,             0.72313,             0.67343,           0.0074419,           0.0022243,           0.0026773,            0.002344,            0.002344,            0.002344
                 234,            0.011132,           0.0041302,           0.0056321,              0.9674,             0.70616,             0.72124,             0.67285,           0.0073885,           0.0022231,           0.0026748,            0.002311,            0.002311,            0.002311
                 235,            0.010739,           0.0041858,           0.0060616,             0.98292,             0.68404,             0.71999,             0.66902,           0.0075842,           0.0021882,           0.0036531,            0.002278,            0.002278,            0.002278
                 236,            0.011021,           0.0040124,           0.0053825,              0.9812,             0.69313,             0.72483,             0.67006,           0.0075959,           0.0021485,           0.0030576,            0.002245,            0.002245,            0.002245
                 237,            0.010992,           0.0043238,           0.0063592,             0.94613,             0.67037,             0.72256,             0.66057,           0.0078162,            0.002147,           0.0041475,            0.002212,            0.002212,            0.002212
                 238,            0.010271,           0.0040616,           0.0052826,             0.97757,             0.67268,             0.72329,             0.67608,           0.0073905,           0.0021841,           0.0030772,            0.002179,            0.002179,            0.002179
                 239,            0.010948,           0.0044489,           0.0062529,             0.98043,             0.65782,             0.70943,             0.64983,           0.0075188,            0.002168,           0.0044793,            0.002146,            0.002146,            0.002146
                 240,             0.01051,           0.0042133,           0.0062368,             0.94722,             0.68155,                0.71,             0.65542,            0.007715,           0.0021485,           0.0033567,            0.002113,            0.002113,            0.002113
                 241,            0.011005,           0.0042652,           0.0053229,             0.94801,              0.6949,             0.71432,             0.66464,           0.0074407,           0.0021828,           0.0037612,             0.00208,             0.00208,             0.00208
                 242,            0.010683,           0.0041089,           0.0068267,             0.94875,             0.67665,             0.70782,             0.65048,           0.0076597,           0.0021952,           0.0052971,            0.002047,            0.002047,            0.002047
                 243,            0.010675,           0.0044314,           0.0057311,             0.96584,             0.70833,             0.71841,             0.66177,           0.0074623,           0.0021841,           0.0032089,            0.002014,            0.002014,            0.002014
                 244,            0.010148,           0.0040839,           0.0051478,             0.98318,              0.6864,             0.72003,             0.66301,           0.0074573,           0.0021479,           0.0034765,            0.001981,            0.001981,            0.001981
                 245,            0.010316,           0.0040151,           0.0057671,             0.98494,             0.68995,             0.72107,             0.67225,           0.0075206,            0.002126,           0.0032821,            0.001948,            0.001948,            0.001948
                 246,            0.010418,           0.0038923,           0.0050398,             0.90015,              0.7018,             0.70839,             0.65815,           0.0079136,           0.0021403,           0.0050098,            0.001915,            0.001915,            0.001915
                 247,             0.01038,           0.0038829,           0.0055533,             0.97645,             0.67409,             0.72098,             0.66007,           0.0076451,           0.0021029,           0.0029482,            0.001882,            0.001882,            0.001882
                 248,            0.010201,           0.0040087,           0.0053534,             0.93366,             0.70224,             0.71654,              0.6674,           0.0072837,           0.0020676,           0.0035054,            0.001849,            0.001849,            0.001849
                 249,            0.010462,           0.0042285,           0.0062112,             0.93506,             0.69332,             0.71578,             0.66979,            0.007434,           0.0021264,           0.0038198,            0.001816,            0.001816,            0.001816
                 250,            0.010604,           0.0040348,           0.0062727,             0.92868,             0.66964,             0.69725,             0.64901,           0.0074497,            0.002099,           0.0048567,            0.001783,            0.001783,            0.001783
                 251,           0.0099337,           0.0038703,           0.0054581,             0.95306,             0.69139,             0.72095,             0.66236,           0.0078303,           0.0021515,           0.0029305,             0.00175,             0.00175,             0.00175
                 252,            0.010073,           0.0041034,           0.0055691,             0.92101,             0.68398,             0.70275,             0.64836,           0.0075471,           0.0021743,           0.0043267,            0.001717,            0.001717,            0.001717
                 253,            0.010342,           0.0040202,           0.0061354,             0.93874,             0.66552,              0.7114,             0.66615,           0.0073114,           0.0020869,           0.0041579,            0.001684,            0.001684,            0.001684
                 254,            0.010442,           0.0039712,           0.0051269,             0.95076,             0.67428,             0.71999,              0.6596,           0.0073633,           0.0021026,           0.0032202,            0.001651,            0.001651,            0.001651
                 255,            0.010213,           0.0042116,           0.0058996,             0.94544,             0.65848,             0.71152,             0.65339,           0.0078093,           0.0021546,           0.0043716,            0.001618,            0.001618,            0.001618
                 256,            0.010503,           0.0040854,            0.005087,             0.93096,             0.72238,             0.72631,             0.67412,           0.0073029,           0.0021059,           0.0026304,            0.001585,            0.001585,            0.001585
                 257,            0.010589,           0.0040065,           0.0049859,             0.91572,             0.72024,             0.71146,               0.651,           0.0075537,           0.0021309,           0.0029641,            0.001552,            0.001552,            0.001552
                 258,            0.010435,           0.0041582,           0.0058995,             0.94996,               0.691,             0.71611,             0.66259,           0.0077214,           0.0021037,            0.003552,            0.001519,            0.001519,            0.001519
                 259,            0.009846,           0.0040683,           0.0056683,             0.95281,             0.70238,             0.72019,             0.66975,           0.0072791,           0.0020863,           0.0026573,            0.001486,            0.001486,            0.001486
                 260,           0.0096846,           0.0036784,           0.0042005,             0.97055,             0.70238,             0.72136,             0.67427,           0.0073935,           0.0020829,           0.0024556,            0.001453,            0.001453,            0.001453
                 261,           0.0098135,           0.0037629,           0.0058315,             0.95284,             0.69539,             0.71608,             0.67046,           0.0074122,           0.0020993,           0.0031293,             0.00142,             0.00142,             0.00142
                 262,           0.0096303,           0.0039202,           0.0050271,             0.87187,             0.71131,             0.69778,             0.65256,           0.0075644,           0.0021101,           0.0063169,            0.001387,            0.001387,            0.001387
                 263,            0.010158,           0.0039249,           0.0043858,             0.95191,             0.66011,             0.71232,             0.66468,           0.0073969,           0.0020846,           0.0037381,            0.001354,            0.001354,            0.001354
                 264,           0.0099231,           0.0038278,           0.0039785,             0.95342,             0.67262,             0.71275,             0.66579,           0.0073188,           0.0020864,           0.0032648,            0.001321,            0.001321,            0.001321
                 265,           0.0097179,            0.003959,           0.0064886,             0.91585,             0.68937,               0.705,             0.65605,           0.0074864,           0.0021156,           0.0040581,            0.001288,            0.001288,            0.001288
                 266,            0.010168,           0.0039294,           0.0050592,             0.91506,             0.68876,             0.70728,             0.65969,           0.0073686,           0.0021196,           0.0044835,            0.001255,            0.001255,            0.001255
                 267,            0.010114,           0.0037948,           0.0046983,             0.95539,             0.68851,             0.71725,             0.65994,           0.0075277,           0.0021187,           0.0032673,            0.001222,            0.001222,            0.001222
                 268,           0.0094556,           0.0039426,           0.0042289,             0.94938,             0.69651,             0.71619,             0.65371,           0.0074382,           0.0021373,           0.0029026,            0.001189,            0.001189,            0.001189
                 269,            0.009538,            0.003824,           0.0053615,             0.95748,             0.65429,             0.71194,             0.64877,           0.0075012,           0.0021009,           0.0051566,            0.001156,            0.001156,            0.001156
                 270,           0.0099213,           0.0039124,           0.0046092,             0.97635,             0.67399,             0.70833,             0.65266,           0.0073977,           0.0020775,            0.003467,            0.001123,            0.001123,            0.001123
                 271,           0.0092262,           0.0039555,           0.0053678,             0.94025,             0.66066,             0.71295,             0.66572,           0.0073254,           0.0020541,           0.0044953,             0.00109,             0.00109,             0.00109
                 272,           0.0095215,           0.0038262,           0.0065114,             0.97493,             0.70293,             0.71924,             0.66065,           0.0073503,           0.0020443,           0.0031118,            0.001057,            0.001057,            0.001057
                 273,           0.0096424,            0.003856,            0.004529,             0.91541,              0.6748,             0.70468,             0.65248,           0.0074271,            0.002065,           0.0054401,            0.001024,            0.001024,            0.001024
                 274,           0.0093101,           0.0040382,            0.004666,             0.93772,             0.69324,             0.71358,             0.66142,           0.0076675,           0.0020992,           0.0033817,            0.000991,            0.000991,            0.000991
                 275,            0.009784,           0.0040318,           0.0046847,             0.95264,             0.69222,             0.71422,             0.65837,           0.0073307,           0.0020715,           0.0034585,            0.000958,            0.000958,            0.000958
                 276,           0.0093889,           0.0039035,           0.0045721,             0.92062,             0.68873,             0.71219,             0.67057,           0.0073039,           0.0020778,           0.0039215,            0.000925,            0.000925,            0.000925
                 277,           0.0092547,           0.0037199,           0.0044166,             0.95124,             0.69345,             0.71543,              0.6596,           0.0071552,           0.0020571,           0.0036979,            0.000892,            0.000892,            0.000892
                 278,           0.0087672,             0.00391,           0.0030468,             0.95529,              0.6994,              0.7213,             0.66962,           0.0071193,           0.0020542,           0.0028195,            0.000859,            0.000859,            0.000859
                 279,           0.0091318,           0.0039352,           0.0044025,             0.93615,             0.69569,             0.71842,             0.66384,           0.0074416,           0.0020234,             0.00318,            0.000826,            0.000826,            0.000826
                 280,           0.0095532,           0.0040327,           0.0056314,             0.98093,             0.70171,              0.7274,             0.67708,            0.007323,           0.0020265,            0.002705,            0.000793,            0.000793,            0.000793
                 281,           0.0093701,           0.0038389,           0.0048661,             0.97515,             0.70536,             0.73027,             0.68354,           0.0071833,           0.0020094,             0.00252,             0.00076,             0.00076,             0.00076
                 282,           0.0092499,           0.0037138,           0.0061465,             0.97615,             0.70536,             0.72632,             0.67638,           0.0071038,           0.0020209,           0.0025263,            0.000727,            0.000727,            0.000727
                 283,           0.0093928,           0.0040782,           0.0050149,             0.91972,             0.69643,             0.70584,             0.65197,           0.0072151,           0.0020555,            0.003445,            0.000694,            0.000694,            0.000694
                 284,           0.0092591,           0.0039956,           0.0047419,             0.93012,             0.67818,             0.70724,                0.66,           0.0071018,           0.0020404,            0.003288,            0.000661,            0.000661,            0.000661
                 285,           0.0091997,           0.0038515,           0.0050613,             0.91521,             0.68665,             0.69628,             0.64618,           0.0071628,           0.0020444,            0.004851,            0.000628,            0.000628,            0.000628
                 286,           0.0089665,            0.003907,           0.0041897,             0.91621,              0.6723,             0.69318,             0.64284,           0.0072099,           0.0020473,           0.0057209,            0.000595,            0.000595,            0.000595
                 287,           0.0094952,           0.0038647,           0.0044762,             0.92169,             0.69402,             0.70665,             0.65956,           0.0071261,           0.0020402,           0.0039505,            0.000562,            0.000562,            0.000562
                 288,            0.009264,           0.0041111,           0.0045398,             0.91732,             0.69443,             0.71241,              0.6685,           0.0069627,           0.0020209,           0.0035086,            0.000529,            0.000529,            0.000529
                 289,           0.0091401,           0.0039364,           0.0040472,             0.95155,             0.69151,             0.71477,             0.66512,           0.0071377,           0.0020177,           0.0037438,            0.000496,            0.000496,            0.000496
                 290,           0.0091757,           0.0038443,           0.0049624,             0.95097,             0.69399,             0.72097,              0.6718,           0.0072775,           0.0020154,           0.0033065,            0.000463,            0.000463,            0.000463
                 291,           0.0095252,           0.0037337,           0.0049059,             0.97034,             0.69446,             0.72187,             0.65945,           0.0072671,           0.0020126,           0.0031783,             0.00043,             0.00043,             0.00043
                 292,           0.0091826,           0.0038294,           0.0046872,             0.97279,             0.69352,             0.72121,             0.67025,           0.0072216,           0.0020033,           0.0034288,            0.000397,            0.000397,            0.000397
                 293,           0.0092349,           0.0036768,           0.0040411,             0.93558,             0.68178,             0.71607,             0.65968,           0.0072594,           0.0020288,           0.0043708,            0.000364,            0.000364,            0.000364
                 294,           0.0091459,           0.0039397,           0.0041488,             0.91517,             0.68155,              0.7005,              0.6521,            0.007235,           0.0020333,           0.0051917,            0.000331,            0.000331,            0.000331
                 295,           0.0088066,           0.0038629,           0.0051737,             0.91126,             0.67857,             0.69706,             0.64897,           0.0071682,           0.0020137,             0.00568,            0.000298,            0.000298,            0.000298
                 296,           0.0090786,           0.0038154,           0.0044632,             0.90334,              0.6707,             0.69535,              0.6436,           0.0071062,           0.0020131,           0.0062424,            0.000265,            0.000265,            0.000265
                 297,           0.0091483,            0.004201,           0.0045627,             0.91511,             0.68083,             0.69599,             0.64849,           0.0071582,           0.0020148,           0.0054008,            0.000232,            0.000232,            0.000232
                 298,           0.0086197,            0.003713,            0.004156,             0.92061,             0.69133,             0.70692,             0.66242,           0.0069921,           0.0019951,           0.0040955,            0.000199,            0.000199,            0.000199
                 299,           0.0087039,           0.0038772,           0.0042157,             0.93846,             0.69178,             0.71874,             0.67001,           0.0069793,           0.0020083,           0.0037331,            0.000166,            0.000166,            0.000166
