                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.46728,                0.56393,                 0.9005,                0.62782,                0.60468,                0.67015,                0.61866,                0.39066,                0.46423,                0.81253,             0.00059825,             0.00059825,             0.00059825
                    161,                0.47638,                0.59436,                0.90817,                0.64706,                0.62729,                0.68538,                0.63558,                0.38977,                0.44825,                0.80385,             0.00059413,             0.00059413,             0.00059413
                    162,                0.49999,                0.61877,                0.92303,                0.57233,                0.66896,                0.66092,                0.61186,                0.37669,                0.47442,                0.79731,                0.00059,                0.00059,                0.00059
                    163,                0.50265,                0.60822,                0.92454,                0.60433,                0.62729,                0.69005,                0.64114,                0.39692,                0.46326,                0.80752,             0.00058588,             0.00058588,             0.00058588
                    164,                 0.4832,                0.61727,                0.92046,                0.61983,                0.63027,                0.70718,                0.65647,                0.40358,                0.45781,                0.80827,             0.00058175,             0.00058175,             0.00058175
                    165,                0.48454,                  0.582,                0.91567,                0.58651,                0.60943,                0.65596,                0.60977,                0.39408,                0.45961,                0.81549,             0.00057763,             0.00057763,             0.00057763
                    166,                0.48573,                0.58226,                  0.912,                0.59264,                0.66473,                0.66435,                0.61395,                0.38651,                0.45651,                0.81195,              0.0005735,              0.0005735,              0.0005735
                    167,                0.49614,                0.58992,                0.91632,                0.54079,                 0.6875,                0.66521,                0.62252,                0.36945,                0.44876,                0.79932,             0.00056938,             0.00056938,             0.00056938
                    168,                0.48342,                0.55201,                0.91385,                0.61526,                0.63324,                0.72188,                0.66747,                0.37597,                0.41466,                0.79859,             0.00056525,             0.00056525,             0.00056525
                    169,                0.49411,                0.57937,                0.91788,                0.66066,                0.59455,                0.67176,                0.62109,                0.37767,                0.45929,                0.79603,             0.00056112,             0.00056112,             0.00056112
                    170,                0.50099,                 0.5828,                0.91174,                0.63335,                0.62434,                0.67537,                0.62451,                0.39681,                 0.4716,                0.80137,               0.000557,               0.000557,               0.000557
                    171,                0.48501,                0.60618,                0.91416,                0.60972,                0.64583,                0.69311,                 0.6542,                0.35658,                0.42355,                0.79704,             0.00055287,             0.00055287,             0.00055287
                    172,                0.48193,                0.60152,                 0.9264,                0.59907,                0.64556,                0.67877,                0.64359,                0.34792,                0.44796,                0.79519,             0.00054875,             0.00054875,             0.00054875
                    173,                0.49619,                0.59295,                0.92926,                 0.6349,                0.60119,                 0.6952,                0.64807,                0.38104,                0.44123,                0.80857,             0.00054463,             0.00054463,             0.00054463
                    174,                0.49074,                0.57373,                0.92611,                0.62705,                0.60648,                0.66082,                0.62107,                0.35527,                0.44025,                0.79758,              0.0005405,              0.0005405,              0.0005405
                    175,                0.47415,                0.57933,                0.91125,                0.60966,                0.62729,                0.69608,                0.64966,                0.36899,                0.39888,                0.79282,             0.00053638,             0.00053638,             0.00053638
                    176,                0.46446,                0.54925,                0.90611,                0.67249,                 0.6083,                0.69808,                0.65487,                 0.3529,                 0.4476,                0.79202,             0.00053225,             0.00053225,             0.00053225
                    177,                0.47173,                0.57965,                0.90739,                0.63939,                0.62431,                0.71102,                0.66619,                0.34117,                0.41162,                0.79051,             0.00052812,             0.00052812,             0.00052812
                    178,                0.46619,                0.54668,                0.89968,                0.55096,                0.63324,                 0.6331,                0.59567,                0.35975,                 0.4553,                0.79836,               0.000524,               0.000524,               0.000524
                    179,                 0.4748,                0.57594,                0.90644,                0.58282,                0.65307,                0.67336,                0.63027,                0.33684,                0.42027,                0.78575,             0.00051988,             0.00051988,             0.00051988
                    180,                0.47957,                 0.5669,                0.91902,                 0.5992,                0.62202,                0.68822,                0.63871,                0.35344,                0.42005,                0.78826,             0.00051575,             0.00051575,             0.00051575
                    181,                0.47535,                0.60346,                0.91027,                0.59299,                0.62134,                0.66186,                0.62355,                0.35736,                0.45748,                0.78996,             0.00051163,             0.00051163,             0.00051163
                    182,                0.47607,                0.60469,                0.90436,                0.58377,                0.67975,                 0.6681,                0.63359,                0.34355,                0.40681,                0.78806,              0.0005075,              0.0005075,              0.0005075
                    183,                0.46984,                0.58762,                0.91904,                0.58371,                0.65774,                0.64655,                 0.6115,                0.34558,                0.44048,                0.78767,             0.00050337,             0.00050337,             0.00050337
                    184,                0.47003,                0.61014,                0.91062,                0.60778,                 0.6241,                0.65435,                0.61148,                0.38068,                0.44305,                 0.8113,             0.00049925,             0.00049925,             0.00049925
                    185,                0.48514,                0.56802,                0.91176,                0.50329,                0.62983,                0.60705,                0.55812,                 0.3952,                0.45784,                0.80788,             0.00049513,             0.00049513,             0.00049513
                    186,                0.48732,                0.59625,                0.92175,                0.58088,                0.57614,                0.63326,                0.59729,                0.34346,                0.46706,                0.78988,               0.000491,               0.000491,               0.000491
                    187,                0.47577,                0.59046,                0.91368,                0.60246,                0.65408,                 0.6574,                0.61917,                0.34477,                0.44828,                0.78744,             0.00048687,             0.00048687,             0.00048687
                    188,                0.47512,                0.57739,                0.90547,                0.62656,                0.61241,                0.67189,                 0.6256,                0.34351,                0.42388,                0.78868,             0.00048275,             0.00048275,             0.00048275
                    189,                0.46985,                0.54418,                0.91113,                 0.5563,                0.66667,                0.68588,                0.62985,                0.38234,                0.42087,                0.80253,             0.00047863,             0.00047863,             0.00047863
                    190,                0.48307,                0.57358,                 0.9044,                0.62467,                0.65774,                0.67318,                0.62357,                0.36589,                0.42703,                0.79758,              0.0004745,              0.0004745,              0.0004745
                    191,                0.43729,                0.52459,                0.89526,                0.63124,                0.66305,                0.71903,                0.67744,                0.35706,                0.41208,                0.78943,             0.00047038,             0.00047038,             0.00047038
                    192,                0.46303,                0.58252,                0.91112,                0.59767,                0.64217,                0.67916,                0.64482,                0.32695,                0.41575,                0.78536,             0.00046625,             0.00046625,             0.00046625
                    193,                0.46474,                0.55391,                0.90464,                0.57772,                0.67607,                0.68683,                0.64314,                0.34167,                0.42041,                0.78956,             0.00046212,             0.00046212,             0.00046212
                    194,                0.46516,                0.56676,                0.91173,                0.54535,                0.66667,                0.68843,                0.64818,                0.33647,                0.41532,                0.79318,               0.000458,               0.000458,               0.000458
                    195,                0.46967,                0.56775,                0.92363,                0.59222,                0.67092,                  0.666,                0.62884,                0.35426,                0.41162,                0.80194,             0.00045388,             0.00045388,             0.00045388
                    196,                0.44531,                0.53342,                0.89494,                0.64048,                0.65725,                0.68544,                0.63775,                0.34508,                0.40463,                0.79339,             0.00044975,             0.00044975,             0.00044975
                    197,                0.45974,                0.56362,                0.89933,                0.66713,                 0.6193,                0.72436,                0.66793,                 0.3503,                0.39557,                0.79881,             0.00044563,             0.00044563,             0.00044563
                    198,                0.45315,                0.56237,                0.90175,                0.59136,                0.64583,                0.74145,                 0.6878,                0.34502,                0.41613,                0.78967,              0.0004415,              0.0004415,              0.0004415
                    199,                0.47661,                0.56547,                0.90529,                0.59726,                0.65408,                0.68325,                0.64216,                0.34173,                 0.4137,                0.78962,             0.00043738,             0.00043738,             0.00043738
                    200,                0.45732,                0.56107,                0.89704,                0.65351,                0.65011,                 0.7284,                0.68711,                0.33225,                0.38807,                 0.7864,             0.00043325,             0.00043325,             0.00043325
                    201,                0.45653,                0.55907,                0.91854,                0.64473,                 0.6369,                 0.7537,                  0.696,                0.36748,                0.39912,                0.80032,             0.00042912,             0.00042912,             0.00042912
                    202,                0.45832,                0.54118,                0.91217,                0.65146,                0.60932,                0.69075,                0.64205,                0.35096,                0.42014,                0.79375,               0.000425,               0.000425,               0.000425
                    203,                0.46629,                  0.527,                0.90975,                0.65151,                0.63371,                0.68588,                0.64436,                 0.3411,                0.40916,                0.78728,             0.00042087,             0.00042087,             0.00042087
                    204,                0.46271,                0.54399,                0.90639,                0.72688,                0.61264,                0.69274,                0.65117,                0.34555,                0.39293,                0.78907,             0.00041675,             0.00041675,             0.00041675
                    205,                   0.46,                0.54158,                0.90102,                0.64395,                0.63543,                0.69645,                0.66023,                0.34616,                0.41834,                 0.7888,             0.00041263,             0.00041263,             0.00041263
                    206,                0.45138,                0.52592,                0.89921,                0.65895,                0.65188,                0.69951,                0.65936,                0.33587,                 0.4171,                0.78258,              0.0004085,              0.0004085,              0.0004085
                    207,                0.47319,                0.55013,                0.91108,                0.64857,                0.65601,                0.70456,                0.66156,                0.35085,                0.39429,                0.79245,             0.00040438,             0.00040438,             0.00040438
                    208,                0.43511,                0.54869,                0.89951,                0.64742,                0.63074,                 0.6774,                 0.6411,                 0.3309,                0.40001,                0.78442,             0.00040025,             0.00040025,             0.00040025
                    209,                0.44888,                0.53051,                0.89411,                0.67955,                0.59375,                0.66544,                0.62788,                0.33442,                0.38165,                0.78228,             0.00039613,             0.00039613,             0.00039613
                    210,                0.46526,                0.54006,                 0.9109,                0.60259,                0.66667,                0.66847,                0.63517,                0.33231,                0.42334,                0.78464,               0.000392,               0.000392,               0.000392
                    211,                 0.4628,                0.56377,                0.88867,                0.64682,                0.64168,                0.69557,                0.65045,                0.34596,                0.38024,                0.78745,             0.00038788,             0.00038788,             0.00038788
                    212,                0.45592,                0.52097,                 0.9053,                0.66826,                0.60119,                0.66705,                0.63243,                0.32996,                0.41729,                0.78679,             0.00038375,             0.00038375,             0.00038375
                    213,                0.45206,                0.52842,                0.90251,                 0.5884,                0.68155,                 0.6794,                0.64108,                0.34135,                0.40584,                0.78869,             0.00037962,             0.00037962,             0.00037962
                    214,                0.46086,                0.53392,                0.90586,                0.65249,                0.59524,                0.66644,                0.62966,                0.34586,                0.38886,                0.78885,              0.0003755,              0.0003755,              0.0003755
                    215,                0.45539,                0.50874,                 0.8943,                 0.5993,                0.64583,                0.67596,                 0.6432,                0.33803,                0.39152,                 0.7858,             0.00037138,             0.00037138,             0.00037138
                    216,                0.43148,                0.50149,                0.88721,                0.57026,                0.66369,                0.67527,                0.63773,                0.33216,                0.38452,                0.78608,             0.00036725,             0.00036725,             0.00036725
                    217,                0.43226,                0.51703,                0.88772,                0.58255,                0.63439,                0.65152,                0.61389,                 0.3357,                0.43608,                0.78319,             0.00036313,             0.00036313,             0.00036313
                    218,                0.45392,                0.53789,                0.90224,                0.56795,                0.65774,                0.65723,                0.62222,                0.33442,                0.41189,                0.78503,               0.000359,               0.000359,               0.000359
                    219,                0.43705,                0.50933,                0.88609,                0.62752,                0.63579,                0.67601,                0.63538,                0.32478,                0.40704,                0.78259,             0.00035487,             0.00035487,             0.00035487
                    220,                0.45517,                0.53156,                0.90515,                 0.6753,                0.63415,                 0.7062,                0.66827,                0.32047,                0.37979,                0.77901,             0.00035075,             0.00035075,             0.00035075
                    221,                0.43854,                0.51086,                0.90714,                0.69683,                0.61905,                0.72516,                0.68432,                0.32155,                0.38568,                0.78193,             0.00034663,             0.00034663,             0.00034663
                    222,                0.44378,                0.54612,                 0.9055,                0.60995,                0.63791,                0.68337,                0.64467,                0.32698,                  0.395,                0.78226,              0.0003425,              0.0003425,              0.0003425
                    223,                0.43317,                0.51024,                0.88511,                0.58016,                0.68186,                0.72093,                 0.6755,                0.33572,                0.39485,                0.78758,             0.00033838,             0.00033838,             0.00033838
                    224,                0.45177,                0.55039,                0.90236,                0.70399,                0.62968,                0.72196,                0.67586,                0.34251,                0.38925,                0.78539,             0.00033425,             0.00033425,             0.00033425
                    225,                0.43539,                0.54279,                0.89391,                0.66472,                0.63988,                0.69897,                0.66269,                0.33366,                0.38776,                0.78286,             0.00033013,             0.00033013,             0.00033013
                    226,                0.44919,                0.52139,                0.90223,                0.69347,                 0.6369,                0.71847,                0.67511,                0.35567,                0.39522,                0.78966,               0.000326,               0.000326,               0.000326
                    227,                  0.448,                0.51476,                0.90575,                0.68212,                0.62828,                0.69257,                0.65768,                0.32934,                0.39095,                0.78038,             0.00032188,             0.00032188,             0.00032188
                    228,                0.44448,                 0.5152,                0.90677,                0.73999,                0.59432,                0.68324,                0.64877,                0.33126,                0.40473,                0.78327,             0.00031775,             0.00031775,             0.00031775
                    229,                0.45423,                0.52977,                0.90072,                0.73122,                0.59495,                0.68257,                0.64671,                0.33043,                0.39833,                0.78464,             0.00031362,             0.00031362,             0.00031362
                    230,                0.43939,                 0.5229,                0.89138,                 0.6836,                0.61491,                0.68852,                0.64596,                0.34629,                 0.3856,                0.78636,              0.0003095,              0.0003095,              0.0003095
                    231,                0.44706,                0.51155,                0.88994,                0.68867,                 0.6131,                0.69359,                0.65193,                0.34684,                0.38541,                0.79126,             0.00030538,             0.00030538,             0.00030538
                    232,                0.43294,                0.52902,                0.89456,                0.62786,                0.67694,                 0.7086,                0.67048,                0.32889,                 0.3737,                0.78165,             0.00030125,             0.00030125,             0.00030125
                    233,                0.44096,                0.52969,                0.89473,                0.63737,                0.68308,                0.70474,                0.66603,                0.32837,                0.39899,                0.78184,             0.00029713,             0.00029713,             0.00029713
                    234,                0.42763,                0.49975,                0.89239,                 0.6055,                0.66038,                0.69762,                0.65639,                0.34736,                 0.4092,                0.79098,               0.000293,               0.000293,               0.000293
                    235,                0.43911,                0.52415,                0.88731,                0.72575,                0.56581,                0.67426,                0.63697,                0.33646,                0.41963,                0.78367,             0.00028888,             0.00028888,             0.00028888
                    236,                0.44079,                 0.5322,                0.89204,                0.60058,                0.64433,                0.70532,                0.66151,                0.32927,                0.42753,                0.78325,             0.00028475,             0.00028475,             0.00028475
                    237,                0.43339,                0.50664,                0.88726,                0.65836,                0.63721,                0.74646,                0.70077,                0.33076,                0.38335,                0.78051,             0.00028063,             0.00028063,             0.00028063
                    238,                0.44373,                0.52929,                0.89257,                0.64089,                0.66369,                0.70295,                0.66734,                 0.3276,                0.41142,                0.78167,              0.0002765,              0.0002765,              0.0002765
                    239,                0.44953,                0.52957,                0.89913,                 0.6259,                0.63784,                 0.7165,                0.67255,                0.34775,                0.39106,                 0.7837,             0.00027237,             0.00027237,             0.00027237
                    240,                0.42319,                0.50791,                0.88248,                0.68796,                0.61905,                0.68084,                0.64309,                0.35709,                0.40496,                0.79235,             0.00026825,             0.00026825,             0.00026825
                    241,                0.43624,                0.51525,                0.88675,                0.64871,                0.60809,                0.66577,                0.62616,                0.33473,                0.43089,                0.78352,             0.00026413,             0.00026413,             0.00026413
                    242,                0.44196,                0.50648,                 0.8949,                0.62772,                0.66071,                0.67683,                0.63448,                0.34015,                0.40218,                0.78563,                0.00026,                0.00026,                0.00026
                    243,                0.43244,                0.51065,                 0.8893,                0.67885,                0.65661,                0.69689,                0.65741,                0.32848,                0.39154,                  0.784,             0.00025587,             0.00025587,             0.00025587
                    244,                0.43613,                0.51544,                0.90047,                0.61257,                0.66441,                0.69074,                0.64935,                 0.3254,                0.39537,                0.78067,             0.00025175,             0.00025175,             0.00025175
                    245,                0.43086,                0.51455,                0.89303,                  0.602,                0.68494,                0.73124,                0.68443,                0.33849,                0.38959,                 0.7893,             0.00024762,             0.00024762,             0.00024762
                    246,                0.45305,                0.54439,                0.89782,                0.68961,                0.61905,                 0.6977,                0.65971,                0.32693,                0.38059,                0.78188,              0.0002435,              0.0002435,              0.0002435
                    247,                  0.422,                 0.5178,                0.88233,                0.64548,                0.63988,                 0.6903,                0.65577,                 0.3349,                0.39894,                0.78526,             0.00023938,             0.00023938,             0.00023938
                    248,                0.43306,                0.51063,                0.89832,                 0.7049,                0.63988,                0.70729,                0.67335,                0.32677,                0.38225,                0.78224,             0.00023525,             0.00023525,             0.00023525
                    249,                0.43721,                0.51204,                0.89363,                0.72797,                0.58562,                 0.6971,                0.66372,                0.32743,                0.38873,                0.78118,             0.00023112,             0.00023112,             0.00023112
                    250,                0.41813,                0.47613,                0.88249,                0.72822,                0.60543,                0.71007,                0.66884,                0.33941,                0.37321,                0.78521,               0.000227,               0.000227,               0.000227
                    251,                 0.4311,                0.48615,                0.88627,                0.64716,                0.65271,                0.72005,                0.68061,                0.31682,                0.35734,                0.77872,             0.00022288,             0.00022288,             0.00022288
                    252,                0.43096,                0.50507,                0.88793,                0.60019,                0.66117,                0.68978,                0.65621,                0.32172,                0.38456,                0.77825,             0.00021875,             0.00021875,             0.00021875
                    253,                 0.4326,                0.48918,                0.89182,                0.71179,                0.58929,                0.68961,                0.65299,                0.31642,                0.38405,                0.77652,             0.00021462,             0.00021462,             0.00021462
                    254,                0.42663,                  0.479,                0.87836,                0.58039,                0.68678,                0.71135,                0.66668,                0.33048,                0.39259,                0.78302,              0.0002105,              0.0002105,              0.0002105
                    255,                0.42867,                0.51333,                0.89019,                0.86981,                0.58028,                0.66493,                0.62735,                0.32195,                0.44329,                0.78062,             0.00020637,             0.00020637,             0.00020637
                    256,                0.42545,                0.49795,                 0.8879,                0.63846,                0.64948,                0.72188,                0.67947,                0.33586,                0.38332,                0.78317,             0.00020225,             0.00020225,             0.00020225
                    257,                0.41706,                 0.4733,                0.88911,                0.68066,                0.61891,                0.71203,                 0.6714,                 0.3317,                 0.4201,                0.78237,             0.00019813,             0.00019813,             0.00019813
                    258,                0.43892,                 0.5078,                0.89667,                0.60225,                0.66071,                0.69612,                 0.6536,                0.34791,                0.40547,                0.78744,               0.000194,               0.000194,               0.000194
                    259,                0.41813,                0.51974,                0.88671,                0.63113,                0.54886,                0.67526,                0.63474,                0.33664,                0.46445,                0.78489,             0.00018987,             0.00018987,             0.00018987
                    260,                0.40944,                0.49341,                0.88626,                0.67728,                 0.6377,                  0.733,                0.68597,                0.33972,                0.38134,                0.78677,             0.00018575,             0.00018575,             0.00018575
                    261,                0.41088,                0.49288,                0.88041,                0.72056,                0.61607,                0.74004,                0.68771,                0.32538,                0.37011,                0.78081,             0.00018163,             0.00018163,             0.00018163
                    262,                0.43672,                0.52561,                0.89196,                0.63738,                0.64974,                0.71204,                0.66679,                0.32142,                0.39086,                0.77786,              0.0001775,              0.0001775,              0.0001775
                    263,                0.40868,                0.47992,                0.87183,                0.68051,                0.64973,                0.70981,                   0.67,                0.32131,                0.37648,                0.77839,             0.00017338,             0.00017338,             0.00017338
                    264,                0.43201,                0.49754,                0.88556,                0.60168,                0.61012,                0.69995,                0.65986,                0.32587,                0.39369,                0.77869,             0.00016925,             0.00016925,             0.00016925
                    265,                0.42927,                0.47817,                0.88554,                0.70511,                0.61426,                 0.7329,                0.69599,                 0.3306,                0.38372,                0.78177,             0.00016512,             0.00016512,             0.00016512
                    266,                0.42477,                0.49441,                0.88315,                0.95399,                0.61607,                0.71684,                0.67963,                0.32239,                0.37445,                0.77767,               0.000161,               0.000161,               0.000161
                    267,                0.42739,                0.51591,                0.90142,                0.65756,                0.63988,                0.73878,                0.70738,                0.31295,                0.36757,                 0.7762,             0.00015688,             0.00015688,             0.00015688
                    268,                0.41781,                0.48407,                0.89218,                0.67822,                0.63612,                0.72806,                0.69561,                0.33292,                0.37124,                0.78471,             0.00015275,             0.00015275,             0.00015275
                    269,                0.41428,                0.48427,                0.89346,                0.59068,                0.68155,                0.71963,                0.68637,                0.32336,                 0.3747,                0.77834,             0.00014862,             0.00014862,             0.00014862
                    270,                0.41865,                0.49256,                0.88715,                0.63075,                0.63988,                0.72051,                0.68003,                0.33988,                0.38638,                 0.7836,              0.0001445,              0.0001445,              0.0001445
                    271,                0.40977,                0.48678,                0.87568,                0.92668,                0.64069,                0.73124,                0.68836,                0.32018,                0.38717,                 0.7782,             0.00014038,             0.00014038,             0.00014038
                    272,                0.41257,                0.49448,                0.88416,                0.66691,                0.63622,                0.71327,                 0.6769,                0.32031,                0.37645,                0.77862,             0.00013625,             0.00013625,             0.00013625
                    273,                0.42582,                0.47007,                 0.8936,                0.68411,                0.65873,                0.74336,                0.70225,                0.31679,                0.36856,                0.77604,             0.00013212,             0.00013212,             0.00013212
                    274,                0.41341,                0.48754,                0.88922,                0.97069,                0.63365,                0.74453,                0.70903,                0.31748,                0.37654,                0.77868,               0.000128,               0.000128,               0.000128
                    275,                 0.4235,                 0.4876,                0.89206,                0.72681,                0.63393,                0.75101,                0.71165,                0.32422,                0.34542,                0.78053,             0.00012387,             0.00012387,             0.00012387
                    276,                0.40581,                0.45617,                0.89613,                0.71939,                0.64848,                0.72756,                0.68348,                0.33634,                0.37819,                0.78424,             0.00011975,             0.00011975,             0.00011975
                    277,                0.41493,                0.47793,                0.87831,                0.65081,                0.66253,                0.72986,                 0.6851,                0.32839,                0.38277,                0.78006,             0.00011563,             0.00011563,             0.00011563
                    278,                0.40873,                0.45536,                0.87999,                0.67635,                0.65654,                0.74699,                0.70544,                0.31739,                0.36549,                0.77757,              0.0001115,              0.0001115,              0.0001115
                    279,                0.40907,                0.46337,                0.87974,                0.67597,                0.66071,                 0.7346,                0.69532,                0.31781,                0.37105,                0.77823,             0.00010737,             0.00010737,             0.00010737
                    280,                0.39962,                0.45973,                0.86756,                 0.9627,                0.63614,                0.73184,                0.69335,                0.31285,                0.36204,                0.77678,             0.00010325,             0.00010325,             0.00010325
                    281,                0.42272,                0.49672,                0.87903,                0.97521,                0.62798,                0.72887,                0.69366,                0.31448,                0.37295,                 0.7775,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    282,                0.40615,                 0.4693,                0.87987,                0.68896,                0.65512,                 0.7239,                0.68365,                0.31867,                0.35289,                0.77625,                9.5e-05,                9.5e-05,                9.5e-05
                    283,                0.40092,                0.45915,                0.87562,                0.67359,                0.66071,                0.72488,                0.68802,                0.32656,                0.36216,                0.78049,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    284,                0.39974,                0.47971,                 0.8831,                 0.6686,                0.65774,                0.69704,                0.66218,                0.31094,                0.37238,                0.77524,              8.675e-05,              8.675e-05,              8.675e-05
                    285,                0.39287,                0.45029,                0.86594,                0.66462,                0.65867,                0.69849,                  0.664,                0.32391,                0.39482,                0.77795,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    286,                0.41404,                0.45597,                0.87619,                0.68287,                0.65996,                0.70062,                0.66966,                  0.318,                0.38368,                0.77757,               7.85e-05,               7.85e-05,               7.85e-05
                    287,                0.40271,                0.44972,                0.88437,                0.70079,                0.63988,                0.71895,                0.68005,                0.31873,                0.36942,                0.77865,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    288,                0.40609,                0.45081,                0.87377,                0.64323,                0.63469,                0.71724,                0.67586,                0.31748,                0.37797,                0.77534,              7.025e-05,              7.025e-05,              7.025e-05
                    289,                0.40852,                0.46924,                0.87835,                0.62924,                0.67303,                0.71147,                0.68012,                 0.3251,                0.39141,                0.77715,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    290,                0.40648,                0.46585,                0.88034,                0.65672,                0.65705,                0.73194,                0.69573,                0.31169,                0.37612,                0.77391,                6.2e-05,                6.2e-05,                6.2e-05
                    291,                 0.4107,                0.45459,                0.88746,                0.64339,                0.65764,                0.70641,                0.66855,                0.35193,                0.41453,                0.78915,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    292,                0.40712,                0.42687,                0.87588,                0.66515,                0.60943,                0.69724,                  0.657,                 0.3347,                 0.3842,                0.78228,              5.375e-05,              5.375e-05,              5.375e-05
                    293,                0.36306,                0.40729,                0.85879,                0.66644,                0.61607,                0.69209,                0.64751,                0.34332,                0.37694,                0.78247,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    294,                0.36916,                0.39297,                0.85358,                0.69493,                0.61884,                0.69397,                0.65676,                0.34014,                0.37478,                0.78062,               4.55e-05,               4.55e-05,               4.55e-05
                    295,                0.36231,                0.39159,                0.85888,                0.67907,                0.61607,                0.69024,                 0.6575,                0.34447,                0.37296,                0.78357,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    296,                 0.3578,                0.37886,                0.85635,                0.68336,                0.61674,                0.69295,                0.65871,                 0.3411,                0.37538,                0.78224,              3.725e-05,              3.725e-05,              3.725e-05
                    297,                0.35977,                0.37991,                0.86031,                0.70346,                0.61752,                0.69517,                 0.6586,                0.33843,                0.38048,                0.78256,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    298,                0.35302,                0.37831,                0.85801,                0.63475,                0.63346,                0.70697,                0.66895,                0.33257,                0.38104,                0.78019,                2.9e-05,                2.9e-05,                2.9e-05
                    299,                0.35585,                0.38003,                0.84982,                0.65605,                0.61905,                0.70672,                0.67089,                0.34137,                0.37793,                 0.7842,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    300,                 0.3496,                0.36975,                0.84386,                0.67522,                0.61838,                 0.7064,                0.67052,                0.33351,                0.37174,                0.78176,              2.075e-05,              2.075e-05,              2.075e-05
